name,channel,handle,url,category,label,rank
Ellen Demuth,facebook,EllenDemuthMdL,https://m.facebook.com/EllenDemuthMdL/,MdB,CDU,
Ellen Demuth,instagram,ellen_demuth,https://www.instagram.com/ellen_demuth,MdB,CDU,2223
Sandra Detzer,x,detzer_sandra,https://twitter.com/detzer_sandra,MdB,Grüne,
Sandra Detzer,facebook,sandra.detzer.5,https://m.facebook.com/sandra.detzer.5,MdB,Grüne,
Sandra Detzer,instagram,sandra_detzer,https://www.instagram.com/sandra_detzer,MdB,Grüne,737
Jan Dieren,x,janulrichdieren,https://x.com/janulrichdieren,MdB,SPD,
Jan Dieren,facebook,JanUlrichDieren,https://m.facebook.com/JanUlrichDieren/,MdB,SPD,
Jan Dieren,instagram,jandieren,https://www.instagram.com/jandieren/,MdB,SPD,740
Jan Dieren,tiktok,@jandieren,https://www.tiktok.com/@jandieren,MdB,SPD,
Jan Dieren,youtube,videos,https://www.youtube.com/@jandierenMdB/videos,MdB,SPD,
Thomas Dietz,x,ThomasDietz_MdB,https://x.com/ThomasDietz_MdB,MdB,AfD,
Thomas Dietz,facebook,ThomasDietzMdB,https://m.facebook.com/ThomasDietzMdB/,MdB,AfD,
Thomas Dietz,instagram,dorpat2000,https://www.instagram.com/dorpat2000/,MdB,AfD,2691
Thomas Dietz,youtube,videos,https://www.youtube.com/@thomasdietzmdb/videos,MdB,AfD,
Esther Dilcher,facebook,esther.dilcher,m.facebook.com/esther.dilcher,MdB,SPD,
Esther Dilcher,instagram,estherdilcher,https://www.instagram.com/estherdilcher/,MdB,SPD,2692
Jeanne Dillschneider,x,MlleJeanneMarie,https://x.com/MlleJeanneMarie,MdB,Grüne,
Jeanne Dillschneider,facebook,jeanne.dillschneider,https://m.facebook.com/jeanne.dillschneider/,MdB,Grüne,
Jeanne Dillschneider,instagram,jeanne_marie_aline,https://www.instagram.com/jeanne_marie_aline/,MdB,Grüne,2818
Jeanne Dillschneider,tiktok,@gruenhinterdenohren,https://www.tiktok.com/@gruenhinterdenohren?,MdB,Grüne,
Sabine Dittmar,x,dittmarsabine,https://x.com/dittmarsabine,MdB,SPD,
Sabine Dittmar,facebook,SabineDittmarMdB,https://m.facebook.com/SabineDittmarMdB,MdB,SPD,
Sabine Dittmar,instagram,sabinedittmarmdb,https://www.instagram.com/sabinedittmarmdb,MdB,SPD,493
Sabine Dittmar,youtube,@sabinedittmarmdb5156,https://www.youtube.com/@sabinedittmarmdb5156,MdB,SPD,
Alexander Dobrindt,facebook,AlexanderDobrindt,https://m.facebook.com/AlexanderDobrindt,MdB,CSU,
Michael Donth,facebook,donth.cdu,https://m.facebook.com/donth.cdu,MdB,CDU,
Michael Donth,instagram,michaeldonthmdb,https://www.instagram.com/michaeldonthmdb,MdB,CDU,25
Felix Döring,facebook,felixdoeringspd,https://m.facebook.com/felixdoeringspd,MdB,SPD,
Felix Döring,instagram,doering.felix,https://www.instagram.com/doering.felix,MdB,SPD,742
Florian Dorn,instagram,dr.florian.dorn,https://www.instagram.com/dr.florian.dorn/,MdB,CSU,
Catarina dos Santos-Wintz,x,CatarinaDosSa,https://x.com/CatarinaDosSa,MdB,CDU,
Catarina dos Santos-Wintz,facebook,catarinadossantosmdb,https://m.facebook.com/catarinadossantosmdb,MdB,CDU,
Catarina dos Santos-Wintz,instagram,catarinadossantos_mdb,https://www.instagram.com/catarinadossantos_mdb/,MdB,CDU,347
Catarina dos Santos-Wintz,tiktok,@catarina_mdb,https://www.tiktok.com/@catarina_mdb,MdB,CDU,
Catarina dos Santos-Wintz,youtube,UCjPpaAdrJ7J0VVSCkVCEDfg,https://www.youtube.com/channel/UCjPpaAdrJ7J0VVSCkVCEDfg,MdB,CDU,
Christian Douglas,facebook,ChristianDouglasMdB,https://m.facebook.com/ChristianDouglasMdB/,MdB,AfD,
Christian Douglas,instagram,christian_douglas_mdb,https://www.instagram.com/christian_douglas_mdb/,MdB,AfD,3156
Katharina Dröge,x,katdro,https://x.com/katdro,MdB,Grüne,
Katharina Dröge,facebook,KatharinaDroegeMdB,https://m.facebook.com/KatharinaDroegeMdB,MdB,Grüne,
Katharina Dröge,instagram,katharina.droege,https://www.instagram.com/katharina.droege,MdB,Grüne,40
Christopher Drößler,facebook,61552949533685,https://m.facebook.com/people/Christopher-Drößler/61552949533685,MdB,AfD,
Christopher Drößler,instagram,christopher_droessler,https://www.instagram.com/christopher_droessler,MdB,AfD,2845
Falko Droßmann,facebook,drossmann.falko,https://m.facebook.com/drossmann.falko,MdB,SPD,
Falko Droßmann,instagram,falko.drossmann,https://www.instagram.com/falko.drossmann,MdB,SPD,744
Falko Droßmann,youtube,@falkodrossmannHamburg,https://www.youtube.com/@falkodrossmannHamburg,MdB,SPD,
Hülya Düber,facebook,drhuelyadueber,https://m.facebook.com/drhuelyadueber,MdB,CSU,
Hülya Düber,instagram,huelyadueber.mdb,https://www.instagram.com/huelyadueber.mdb,MdB,CSU,327
Deborah Düring,x,deborahduering,https://twitter.com/deborahduering,MdB,Grüne,
Deborah Düring,facebook,DeborahDuering,https://m.facebook.com/DeborahDuering,MdB,Grüne,
Deborah Düring,instagram,debbie.duering,https://www.instagram.com/debbie.duering,MdB,Grüne,
Deborah Düring,tiktok,@debbieduering,https://www.tiktok.com/@debbieduering?is_from_webapp=1&sender_device=pc,MdB,Grüne,
Hansjörg Durz,x,Hansjoerg_Durz,https://x.com/Hansjoerg_Durz,MdB,CSU,
Hansjörg Durz,facebook,Hansjoerg.Durz,https://m.facebook.com/Hansjoerg.Durz,MdB,CSU,
Hansjörg Durz,instagram,hansjoerg_durz,https://www.instagram.com/hansjoerg_durz,MdB,CSU,745
Timon Dzienus,instagram,dzienus,https://www.instagram.com/dzienus/,MdB,Grüne,48
Tobias Ebenberger,facebook,profile.php,https://m.facebook.com/profile.php/?id=61561538822704,MdB,AfD,
Tobias Ebenberger,instagram,ebenberger.mdb,https://www.instagram.com/ebenberger.mdb,MdB,AfD,3152
Tobias Ebenberger,tiktok,@tebenberger,https://www.tiktok.com/@tebenberger,MdB,AfD,
Tobias Ebenberger,youtube,@ebenbergert,https://www.youtube.com/@ebenbergert,MdB,AfD,
Joachim Ebmeyer,facebook,jsebmeyer,https://m.facebook.com/jsebmeyer,MdB,CDU,
Joachim Ebmeyer,instagram,joachimebmeyer,https://www.instagram.com/joachimebmeyer,MdB,CDU,340
Joachim Ebmeyer,tiktok,@joachimebmeyer,https://www.tiktok.com/@joachimebmeyer,MdB,CDU,
Harald Ebner,x,ebner_sha,https://x.com/ebner_sha,MdB,Grüne,
Harald Ebner,facebook,harald.ebner,https://m.facebook.com/harald.ebner,MdB,Grüne,
Harald Ebner,instagram,harald_ebner_mdb,https://www.instagram.com/harald_ebner_mdb,MdB,Grüne,397
Leon Eckert,x,Leckert_,https://twitter.com/Leckert_,MdB,Grüne,
Leon Eckert,facebook,leon.leckert,https://m.facebook.com/leon.leckert/,MdB,Grüne,
Leon Eckert,instagram,leckert_,https://www.instagram.com/leckert_/,MdB,Grüne,3126
Ralph Edelhäußer,x,edelhaeusser_ra,https://x.com/edelhaeusser_ra?lang=de,MdB,CSU,
Ralph Edelhäußer,facebook,ralph.edelhaeusser,https://m.facebook.com/ralph.edelhaeusser,MdB,CSU,
Ralph Edelhäußer,instagram,ralph_edelhaeusser,https://www.instagram.com/ralph_edelhaeusser,MdB,CSU,402
Mirze Edis,facebook,mirze.edis,https://m.facebook.com/mirze.edis/,MdB,Linke,
Lars Ehm,facebook,lars.ehm,https://m.facebook.com/lars.ehm,MdB,CDU,
Lars Ehm,instagram,ehmlars,https://www.instagram.com/ehmlars,MdB,CDU,
Sonja Eichwede,x,sonjaeichwede,https://twitter.com/sonjaeichwede,MdB,SPD,
Sonja Eichwede,facebook,eichwede,https://m.facebook.com/eichwede,MdB,SPD,
Sonja Eichwede,instagram,sonjaeichwede,https://www.instagram.com/sonjaeichwede/,MdB,SPD,746
Sonja Eichwede,tiktok,@sonja.eichwede,https://www.tiktok.com/@sonja.eichwede,MdB,SPD,
Mandy Eißing,facebook,profile.php,https://m.facebook.com/profile.php?id=100002255917302,MdB,Linke,
Mandy Eißing,instagram,mandyeissing,https://www.instagram.com/mandyeissing,MdB,Linke,2805
Marcel Emmerich,x,herr_emmerich,https://twitter.com/herr_emmerich,MdB,Grüne,
Marcel Emmerich,facebook,marcelemmerichmdb,https://m.facebook.com/marcelemmerichmdb,MdB,Grüne,
Marcel Emmerich,instagram,herr_emmerich,https://www.instagram.com/herr_emmerich,MdB,Grüne,747
Marcel Emmerich,tiktok,@herr_emmerich,https://www.tiktok.com/@herr_emmerich,MdB,Grüne,
Alexander Engelhard,facebook,AlexanderEngelhard,https://m.facebook.com/AlexanderEngelhard,MdB,CSU,
Alexander Engelhard,instagram,alexander_engelhard_csu,https://www.instagram.com/alexander_engelhard_csu,MdB,CSU,748
Alexander Engelhard,youtube,@alexanderengelhard8284,https://www.youtube.com/@alexanderengelhard8284,MdB,CSU,
Martina Englhardt-Kopf,facebook,englhardtkopf,https://m.facebook.com/englhardtkopf/,MdB,CSU,
Martina Englhardt-Kopf,instagram,englhardtkopf,https://www.instagram.com/englhardtkopf/,MdB,CSU,750
Martina Englhardt-Kopf,tiktok,@mek_englhardtkopf,https://www.tiktok.com/@mek_englhardtkopf,MdB,CSU,
Thomas Erndl,x,terndl,https://x.com/terndl,MdB,CSU,
Thomas Erndl,facebook,Thomas.Erndl.Bayern,https://m.facebook.com/Thomas.Erndl.Bayern,MdB,CSU,
Thomas Erndl,instagram,thomaserndl,https://www.instagram.com/thomaserndl,MdB,CSU,326
Bastian Ernst,facebook,bastian.ernst,https://m.facebook.com/bastian.ernst,MdB,CDU,
Bastian Ernst,instagram,bastian_ernst_,https://www.instagram.com/bastian_ernst_,MdB,CDU,2852
Wiebke Esdar,facebook,WiebkeEsdar2017,https://m.facebook.com/WiebkeEsdar2017,MdB,SPD,
Wiebke Esdar,instagram,wiebkeesdar,https://www.instagram.com/wiebkeesdar,MdB,SPD,335
Saskia Esken,facebook,EskenSaskia,https://m.facebook.com/EskenSaskia,MdB,SPD,
Saskia Esken,instagram,saskiaesken,https://www.instagram.com/saskiaesken,MdB,SPD,
Michael Espendiller,x,DrMEspendiller,https://x.com/DrMEspendiller,MdB,AfD,
Michael Espendiller,facebook,EspendillerM,https://m.facebook.com/EspendillerM,MdB,AfD,
Michael Espendiller,instagram,dr_espendiller,https://www.instagram.com/dr_espendiller,MdB,AfD,751
Michael Espendiller,tiktok,@dr_espendiller,https://www.tiktok.com/@dr_espendiller,MdB,AfD,
Nancy Faeser,facebook,NancyFaeser,https://m.facebook.com/NancyFaeser/,MdB,SPD,
Nancy Faeser,instagram,nancy_faeser,https://www.instagram.com/nancy_faeser/,MdB,SPD,2761
Fabian Fahl,instagram,fabian.fahl,https://www.instagram.com/fabian.fahl/,MdB,Linke,
Hermann Färber,facebook,HermannFaerber,https://m.facebook.com/HermannFaerber,MdB,CDU,
Hermann Färber,instagram,hermannfaerber,https://www.instagram.com/hermannfaerber,MdB,CDU,753
Johannes Fechner,facebook,johannesfechner.spd,https://m.facebook.com/johannesfechner.spd,MdB,SPD,
Johannes Fechner,instagram,fechnerjohannes,https://www.instagram.com/fechnerjohannes,MdB,SPD,2693
Micha Fehre,instagram,micha_fehre_afd,https://www.instagram.com/micha_fehre_afd/,MdB,AfD,2800
Uwe Feiler,facebook,uwefeilermdb,https://m.facebook.com/uwefeilermdb,MdB,CDU,
Uwe Feiler,instagram,uwefeilermdb,https://www.instagram.com/uwefeilermdb,MdB,CDU,255
Peter Felser,facebook,peterfelserafd,https://m.facebook.com/peterfelserafd,MdB,AfD,
Peter Felser,instagram,peter_felser,https://www.instagram.com/peter_felser,MdB,AfD,540
Peter Felser,tiktok,@peterfelser_mdb,https://www.tiktok.com/@peterfelser_mdb,MdB,AfD,
Jan Feser,facebook,JanFeserAfD,https://m.facebook.com/JanFeserAfD/,MdB,AfD,
Jan Feser,instagram,janfeserafd,https://www.instagram.com/janfeserafd/,MdB,AfD,2820
Thomas Fetsch,facebook,thomas.fetsch.afd,https://m.facebook.com/thomas.fetsch.afd/,MdB,AfD,
Katrin Fey,facebook,profile.php,https://m.facebook.com/profile.php?id=100007317378742,MdB,Linke,
Katrin Fey,instagram,fey.katrin,https://www.instagram.com/fey.katrin,MdB,Linke,
Sebastian Fiedler,x,fiedelseb,https://x.com/fiedelseb,MdB,SPD,
Sebastian Fiedler,facebook,fiedelseb,https://m.facebook.com/fiedelseb,MdB,SPD,
Sebastian Fiedler,instagram,fiedelseb,https://www.instagram.com/fiedelseb,MdB,SPD,217
Sebastian Fiedler,youtube,@sebastianfiedler6440,https://www.youtube.com/@sebastianfiedler6440,MdB,SPD,
Hauke Finger,facebook,HaukeFingerAfD,https://m.facebook.com/HaukeFingerAfD,MdB,AfD,
Hauke Finger,instagram,haukefinger,https://www.instagram.com/haukefinger/,MdB,AfD,2828
Hauke Finger,tiktok,@haukefinger,https://www.tiktok.com/@haukefinger,MdB,AfD,
Hauke Finger,youtube,@haukefingerafd,https://www.youtube.com/@haukefingerafd,MdB,AfD,
Simone Fischer,facebook,simone.fischer.505,https://m.facebook.com/simone.fischer.505,MdB,Grüne,
Simone Fischer,instagram,simone.fischer0711,https://www.instagram.com/simone.fischer0711,MdB,Grüne,2780
Christoph Frauenpreiß,facebook,christoph.frauenpreiss,https://m.facebook.com/christoph.frauenpreiss,MdB,CDU,
Christoph Frauenpreiß,instagram,christoph.frauenpreiss,https://www.instagram.com/christoph.frauenpreiss/,MdB,CDU,2846
Thorsten Frei,x,thorsten_frei,https://x.com/thorsten_frei,MdB,CDU,
Thorsten Frei,facebook,ThorstenFreiCDU,https://m.facebook.com/ThorstenFreiCDU,MdB,CDU,
Thorsten Frei,instagram,thorsten.frei,https://www.instagram.com/thorsten.frei,MdB,CDU,758
Thorsten Frei,tiktok,@thorstenfrei,https://www.tiktok.com/@thorstenfrei,MdB,CDU,
Thorsten Frei,youtube,@thorstenfrei6124,https://www.youtube.com/@thorstenfrei6124,MdB,CDU,
Christian Freiherr von Stetten,facebook,christianstetten,https://m.facebook.com/christianstetten,MdB,CDU,
Christian Freiherr von Stetten,instagram,christian_von_stetten,https://www.instagram.com/christian_von_stetten,MdB,CDU,
Michael Frieser,x,michaelfrieser,https://x.com/michaelfrieser,MdB,CSU,
Michael Frieser,facebook,michael.frieser.csu,https://m.facebook.com/michael.frieser.csu,MdB,CSU,
Michael Frieser,instagram,michael_frieser,https://www.instagram.com/michael_frieser,MdB,CSU,761
Michael Frieser,youtube,MdBMichaelFrieser,www.youtube.com/user/MdBMichaelFrieser,MdB,CSU,
Markus Frohnmaier,x,Frohnmaier_AfD,https://x.com/Frohnmaier_AfD,MdB,AfD,
Markus Frohnmaier,facebook,frohnmaier,https://m.facebook.com/frohnmaier,MdB,AfD,
Markus Frohnmaier,instagram,markus_frohnmaier,https://www.instagram.com/markus_frohnmaier,MdB,AfD,23
Götz Frömming,x,gtzfrmming,https://x.com/gtzfrmming,MdB,AfD,
Götz Frömming,facebook,goetzfroemming,https://m.facebook.com/goetzfroemming,MdB,AfD,
Götz Frömming,instagram,goetzfroemming,https://www.instagram.com/goetzfroemming,MdB,AfD,762
Götz Frömming,tiktok,@goetzfroemming,https://www.tiktok.com/@goetzfroemming,MdB,AfD,
Götz Frömming,youtube,@dr.gotzfromming1276,https://www.youtube.com/@dr.gotzfromming1276,MdB,AfD,
Rainer Galla,x,RainerGalla,https://x.com/RainerGalla,MdB,AfD,
Rainer Galla,facebook,galla.afd,https://m.facebook.com/galla.afd,MdB,AfD,
Rainer Galla,instagram,rainergalla2309,https://www.instagram.com/rainergalla2309,MdB,AfD,2792
Rainer Galla,tiktok,@galla_afd,https://www.tiktok.com/@galla_afd,MdB,AfD,
Schahina Gambir,x,schahinag,https://x.com/schahinag,MdB,Grüne,
Schahina Gambir,facebook,scha.hina,https://m.facebook.com/scha.hina,MdB,Grüne,
Schahina Gambir,instagram,schahinag,https://www.instagram.com/schahinag,MdB,Grüne,764
Matthias Gastel,x,matthiasgastel,www.twitter.com/matthiasgastel,MdB,Grüne,
Matthias Gastel,facebook,matthias.gastel.1,m.facebook.com/matthias.gastel.1,MdB,Grüne,
Matthias Gastel,instagram,gastelmatthias,https://www.instagram.com/gastelmatthias,MdB,Grüne,767
Matthias Gastel,tiktok,@matthias.gastel,https://www.tiktok.com/@matthias.gastel,MdB,Grüne,
Kathrin Gebel,facebook,kathi.gebel.linke,https://m.facebook.com/kathi.gebel.linke,MdB,Linke,
Kathrin Gebel,instagram,genossin.gebel,https://www.instagram.com/genossin.gebel,MdB,Linke,3158
Wilhelm Gebhard,facebook,wilhelm.gebhard,https://m.facebook.com/wilhelm.gebhard,MdB,CDU,
Wilhelm Gebhard,instagram,wilhelmgebhard,https://www.instagram.com/wilhelmgebhard,MdB,CDU,2769
Thomas Gebhart,x,thomasgebhart,https://x.com/thomasgebhart,MdB,CDU,
Thomas Gebhart,facebook,gebhart.th,https://m.facebook.com/gebhart.th,MdB,CDU,
Thomas Gebhart,instagram,thomas__gebhart,https://www.instagram.com/thomas__gebhart,MdB,CDU,2695
Thomas Gebhart,youtube,@gebhartthomas,https://www.youtube.com/@gebhartthomas,MdB,CDU,
Jonas Geissler,facebook,JonasGeisslerCSU,https://m.facebook.com/JonasGeisslerCSU,MdB,CSU,
Jonas Geissler,instagram,der_geissler,https://www.instagram.com/der_geissler,MdB,CSU,
Katalin Gennburg,x,die_gennburg,https://x.com/die_gennburg,MdB,Linke,
Katalin Gennburg,facebook,KatalinGennburg,https://m.facebook.com/KatalinGennburg/,MdB,Linke,
Katalin Gennburg,instagram,politikinmode,https://www.instagram.com/politikinmode/,MdB,Linke,
Katalin Gennburg,tiktok,@politikinmode,https://www.tiktok.com/@politikinmode,MdB,Linke,
Martin Gerster,facebook,MdB.Martin.Gerster,https://m.facebook.com/MdB.Martin.Gerster,MdB,SPD,
Martin Gerster,instagram,martingerster.spd,https://www.instagram.com/martingerster.spd,MdB,SPD,463
Jan-Niclas Gesenhues,x,JN_Gesenhues,https://x.com/JN_Gesenhues,MdB,Grüne,
Jan-Niclas Gesenhues,facebook,JanniGesenhues,https://m.facebook.com/JanniGesenhues,MdB,Grüne,
Jan-Niclas Gesenhues,instagram,janni_gesenhues,https://www.instagram.com/janni_gesenhues,MdB,Grüne,771
Jan-Niclas Gesenhues,tiktok,@janni_gesenhues,https://www.tiktok.com/@janni_gesenhues,MdB,Grüne,
Vinzenz Glaser,instagram,vinzenz_glaser_mdb,https://www.instagram.com/vinzenz_glaser_mdb,MdB,Linke,
Ronald Gläser,facebook,ronaldglaeserberlin,https://m.facebook.com/ronaldglaeserberlin,MdB,AfD,
Angelika Glöckner,x,A_Gloeckner,https://x.com/A_Gloeckner,MdB,SPD,
Angelika Glöckner,facebook,gloeckner.wpf,https://m.facebook.com/gloeckner.wpf,MdB,SPD,
Angelika Glöckner,instagram,angelikaglockner,https://www.instagram.com/angelikaglockner,MdB,SPD,448
Hannes Gnauck,x,Hannes_Gnauck,https://twitter.com/Hannes_Gnauck,MdB,AfD,
Hannes Gnauck,facebook,profile.php,https://m.facebook.com/profile.php?id=100063572628157,MdB,AfD,
Hannes Gnauck,instagram,hannesgnauck,https://www.instagram.com/hannesgnauck,MdB,AfD,270
Hannes Gnauck,tiktok,@hannesgnauck,https://www.tiktok.com/@hannesgnauck,MdB,AfD,
Nicole Gohlke,x,NicoleGohlke,https://x.com/NicoleGohlke,MdB,Linke,
Nicole Gohlke,facebook,NicoleGohlkeMdB,https://m.facebook.com/NicoleGohlkeMdB,MdB,Linke,
Nicole Gohlke,instagram,nicolegohlke.mdb,https://www.instagram.com/nicolegohlke.mdb,MdB,Linke,79
Katrin Göring-Eckardt,x,GoeringEckardt,https://x.com/GoeringEckardt,MdB,Grüne,
Katrin Göring-Eckardt,facebook,GoeringEckardt,https://m.facebook.com/GoeringEckardt,MdB,Grüne,
Katrin Göring-Eckardt,instagram,goeringeckardt,https://www.instagram.com/goeringeckardt,MdB,Grüne,309
Katrin Göring-Eckardt,youtube,@KatrinGoeringEckardt,https://www.youtube.com/@KatrinGoeringEckardt,MdB,Grüne,
Christian Görke,x,chr_goerke,https://twitter.com/chr_goerke,MdB,Linke,
Christian Görke,facebook,ChristianGoerkeLINKE,https://m.facebook.com/ChristianGoerkeLINKE,MdB,Linke,
Christian Görke,instagram,christiangoerke62,https://www.instagram.com/christiangoerke62,MdB,Linke,774
Hans-Jürgen Goßner,x,hansigossner,https://x.com/hansigossner,MdB,AfD,
Hans-Jürgen Goßner,facebook,AfDWahlkreisGoeppingen,https://m.facebook.com/AfDWahlkreisGoeppingen,MdB,AfD,
Hans-Jürgen Goßner,instagram,hansjuergen_gossner,https://www.instagram.com/hansjuergen_gossner,MdB,AfD,450
Hans-Jürgen Goßner,youtube,@hans-juergen_gossner,https://www.youtube.com/@hans-juergen_gossner,MdB,AfD,
Kay Gottschalk,x,kaygottschalk1,https://x.com/kaygottschalk1,MdB,AfD,
Kay Gottschalk,facebook,KayGottschalkMdB,https://m.facebook.com/KayGottschalkMdB,MdB,AfD,
Kay Gottschalk,instagram,kay.gottschalk.mdb.111,https://www.instagram.com/kay.gottschalk.mdb.111,MdB,AfD,775
Kay Gottschalk,youtube,@KayGottschalkMdB,https://www.youtube.com/@KayGottschalkMdB,MdB,AfD,
Fabian Gramling,facebook,f.gramling,https://m.facebook.com/f.gramling,MdB,CDU,
Fabian Gramling,instagram,fabian.gramling,https://www.instagram.com/fabian.gramling,MdB,CDU,776
Fabian Gramling,youtube,UCf3CiQtwsJrxHllH2WnIbNg,https://www.youtube.com/channel/UCf3CiQtwsJrxHllH2WnIbNg,MdB,CDU,
Adrian Grasse,facebook,adrian.grasse.9,https://m.facebook.com/adrian.grasse.9,MdB,CDU,
Adrian Grasse,instagram,adrian.grasse,https://www.instagram.com/adrian.grasse,MdB,CDU,
Inge Gräßle,facebook,inge.graessle,https://m.facebook.com/inge.graessle,MdB,CDU,
Inge Gräßle,instagram,inge.graessle,https://www.instagram.com/inge.graessle,MdB,CDU,380
Armin Grau,x,ArminGrau,https://x.com/ArminGrau,MdB,Grüne,
Armin Grau,facebook,armingraugruene,https://m.facebook.com/armingraugruene,MdB,Grüne,
Armin Grau,instagram,armingrau.mdb,https://www.instagram.com/armingrau.mdb,MdB,Grüne,2697
David Gregosz,facebook,profile.php,https://m.facebook.com/profile.php?id=61564108233533,MdB,CDU,
David Gregosz,instagram,davidgregosz,https://www.instagram.com/davidgregosz,MdB,CDU,348
Kerstin Griese,facebook,kerstin.griese,https://m.facebook.com/kerstin.griese,MdB,SPD,
Kerstin Griese,instagram,kerstingriese,https://www.instagram.com/kerstingriese,MdB,SPD,2698
Kerstin Griese,youtube,@kerstin-griese,https://www.youtube.com/@kerstin-griese,MdB,SPD,
Christoph Grimm,facebook,100063772429255,https://m.facebook.com/people/Christoph-Grimm/100063772429255,MdB,AfD,
Serap Güler,x,SerapGueler,https://x.com/SerapGueler,MdB,CDU,
Serap Güler,facebook,serapgueler,https://m.facebook.com/serapgueler,MdB,CDU,
Serap Güler,instagram,sgueler,https://www.instagram.com/sgueler,MdB,CDU,782
Lena Gumnior,facebook,lena.gumnior,https://m.facebook.com/lena.gumnior,MdB,Grüne,
Lena Gumnior,instagram,lena_gumnior,https://www.instagram.com/lena_gumnior/,MdB,Grüne,250
Georg Günther,facebook,georg.guenther.wk15,https://m.facebook.com/georg.guenther.wk15/,MdB,CDU,
Georg Günther,instagram,georgguenther_,https://www.instagram.com/georgguenther_/,MdB,CDU,2833
Fritz Güntzler,x,FGuentzler,https://x.com/FGuentzler,MdB,CDU,
Fritz Güntzler,facebook,fguentzler,https://m.facebook.com/fguentzler,MdB,CDU,
Fritz Güntzler,instagram,fguentzler,https://www.instagram.com/fguentzler,MdB,CDU,508
Ates Gürpinar,x,AtesGuerpinar,https://x.com/AtesGuerpinar,MdB,Linke,
