Rank,Account Handle,URL
2582,AfD Dennis Jahn MdL,https://www.facebook.com/106353601701960
2583,Wilfried Oellers,https://www.facebook.com/480535868644583
2584,funky - Die Jugendredaktion der Funke Mediengruppe,https://www.facebook.com/1342342702559938
2585,Freies Bürgerradio Slubfurt,https://www.facebook.com/142451109768018
2586,GOLFTV,https://www.facebook.com/128435361323165
2587,Glückstädter Fortuna,https://www.facebook.com/1500930413478349
2588,Frm-Tv,https://www.facebook.com/200512873293349
2589,gig-blog,https://www.facebook.com/140849274359
2590,Bibel TV,https://www.facebook.com/118544184764
2591,Dieburger Anzeiger,https://www.facebook.com/1503433863289489
2592,Florian Müller,https://www.facebook.com/114018304113787
2593,Svenja Schulze,https://www.facebook.com/49017107028
2594,Oberhessische Zeitung,https://www.facebook.com/626499570746877
2595,Norddeutsche Rundschau / Wilstersche Zeitung - Nachrichten für Itzehoe,https://www.facebook.com/354037407958734
2596,DIE LINKE. Landesverband Saarland,https://www.facebook.com/115707626621
2597,Offenbach-Post Offenbach,https://www.facebook.com/343467379109340
2598,Münsterland Zeitung,https://www.facebook.com/159119567479339
2599,Linksfraktion Hamburg,https://www.facebook.com/380885335256162
2600,Kathrin Henneberger,https://www.facebook.com/111749587397683
2601,Michelle Müntefering,https://www.facebook.com/439265522793389
2602,Leif-Erik Holm,https://www.facebook.com/1106238392760356
2603,Franziska Mascheck,https://www.facebook.com/2240553316270678
2604,Frauke Heiligenstadt,https://www.facebook.com/115232612517030
2605,Manuel Höferlin,https://www.facebook.com/186627140975
2606,Mühlacker Tagblatt,https://www.facebook.com/316036315101710
2607,Penzberger Merkur,https://www.facebook.com/240528196039903
2608,Susanne Mittag,https://www.facebook.com/461296367285910
2609,GRÜNE JUGEND Hamburg,https://www.facebook.com/202668476436727
2610,Die Violetten,https://www.facebook.com/646842262054819
2611,Grüne Fraktion NRW,https://www.facebook.com/201734626599186
2612,Offenburger Tageblatt / Kinzigtalausgabe,https://www.facebook.com/197012893820341
2613,Wittlager Kreisblatt,https://www.facebook.com/401012683295263
2614,Amira Mohamed Ali,https://www.facebook.com/1533185586760485
2615,Oranienburger Generalanzeiger,https://www.facebook.com/125799777482471
2616,Starnberger Merkur,https://www.facebook.com/137415593009043
2617,Plattlinger Anzeiger,https://www.facebook.com/361390440561297
2618,Schifferstadter Tagblatt,https://www.facebook.com/160990777252455
2619,OnlineMarketing.de,https://www.facebook.com/164748813628910
2620,Christian Obrok,https://www.facebook.com/108360141735457
2621,Bayerische Staatskanzlei,https://www.facebook.com/128206267234364
2622,Evangelischer Kirchenfunk Niedersachsen,https://www.facebook.com/622020181198738
2623,Landesapothekerverband Niedersachsen e. V.,https://www.facebook.com/726517287537861
2624,DIE LINKE. Sachsen,https://www.facebook.com/142603625775614
2625,Zanda Martens MdB,https://www.facebook.com/103784008040021
2626,Junge Alternative Bremen,https://www.facebook.com/1527647167261998
2627,Martina Koeppen,https://www.facebook.com/195746327106834
2628,Michael Reul,https://www.facebook.com/123960444462975
2629,"Stefan Müller, FDP",https://www.facebook.com/464138014078357
2630,Arno Enners,https://www.facebook.com/2051860635076941
2631,GRÜNE JUGEND Thüringen,https://www.facebook.com/632135453475900
2632,Junge Alternative Bayern,https://www.facebook.com/422992877827187
2633,"Hildegard Förster-Heldmann, MdL",https://www.facebook.com/407203356066269
2634,Grüne Jugend Rheinland-Pfalz,https://www.facebook.com/338258896262020
2635,Moritz Promny,https://www.facebook.com/459350331137427
2636,FREIE WÄHLER Fraktion im Landtag Rheinland-Pfalz,https://www.facebook.com/106561958185219
2637,Falko Beitz,https://www.facebook.com/386043001603683
2638,Ruhr Nachrichten,https://www.facebook.com/147238675314839
2639,AfD-Fraktion Abgeordnetenhaus Berlin,https://www.facebook.com/250121158707830
2640,"Andreas Keith, MdL",https://www.facebook.com/169616393613453
2641,MLPD,https://www.facebook.com/461041840901568
2642,Jan Bauer,https://www.facebook.com/106493222000946
2643,Elisabeth Kula,https://www.facebook.com/121186698360818
2644,Carlo Clemens MdL,https://www.facebook.com/103927027966041
2645,NNP - Nassauische Neue Presse,https://www.facebook.com/859313960779266
2646,Carolin Kirsch,https://www.facebook.com/111184554755258
2647,SPD-Fraktion Sachsen,https://www.facebook.com/316067627870
2648,Nico Semsrott,https://www.facebook.com/277085252835
2649,Schwarzwälder Bote,https://www.facebook.com/143601887342
2650,Ulrike Bahr,https://www.facebook.com/488276387901037
2651,Sami Musa,https://www.facebook.com/107732210961066
2652,Albert Duin,https://www.facebook.com/271052926376449
2653,Emsdettener Volkszeitung,https://www.facebook.com/110484199030834
2654,"Thüringer Ministerium für Wirtschaft, Wissenschaft & Digitale Gesellschaft",https://www.facebook.com/231314463653767
2655,Freisinger Tagblatt,https://www.facebook.com/121520837936918
2656,Christoph Eilers,https://www.facebook.com/1899780033576273
2657,Gematik GmbH,https://www.facebook.com/112911860994307
2658,Carsten Meyer-Heder,https://www.facebook.com/187955291801060
2659,DRK-Landesverband Niedersachsen e. V.,https://www.facebook.com/399191053489687
2660,Pfälzischer Merkur,https://www.facebook.com/126266320776542
2661,Andreas Kalbitz,https://www.facebook.com/2299270487017208
2662,Apolut,https://www.facebook.com/101329902176006
2663,BabyTV,https://www.facebook.com/305161975583
2664,KNA Katholische Nachrichten-Agentur,https://www.facebook.com/184334758683072
2665,baden.fm,https://www.facebook.com/349841824225
2666,BR - Bayerischer Rundfunk,https://www.facebook.com/157820960901646
2667,Badmintonsport Television,https://www.facebook.com/387307324754698
2668,Antenne Thüringen,https://www.facebook.com/110444409014462
2669,Philosophia perennis,https://www.facebook.com/1758790991028057
2670,Antenne Pfalz,https://www.facebook.com/124793944249394
2671,BAYERN 1,https://www.facebook.com/192496048013
2672,FluxFM,https://www.facebook.com/58026296930
2673,DieKolumnisten,https://www.facebook.com/1669108483325980
2674,delta radio,https://www.facebook.com/304490865590
2675,Ammersee Kurier,https://www.facebook.com/100273262145723
2676,Antenne Pirmasens 88.4,https://www.facebook.com/166006746873002
2677,Antenne NRW,https://www.facebook.com/103051148591321
2678,CHANNEL21,https://www.facebook.com/266039837932
2679,BZMG,https://www.facebook.com/999990670051675
2680,Freies Radio Fratz,https://www.facebook.com/440148142850607
2681,Fuldainfo,https://www.facebook.com/654495494613542
2682,Lausitzwelle,https://www.facebook.com/106317956118732
2683,HITRADIO OHR - einfach näher dran!,https://www.facebook.com/176176508765
2684,Jukebox,https://www.facebook.com/172945986107507
2685,Hamburg 1,https://www.facebook.com/146841422108731
2686,KiKA,https://www.facebook.com/442059382852338
2687,Kabel Eins CLASSICS,https://www.facebook.com/167932613268020
2688,kwerfeldein.de,https://www.facebook.com/226040291710
2689,Ostfriesischer Kurier,https://www.facebook.com/101210786086556
2690,KinoweltTV,https://www.facebook.com/139640069022
2691,Der junge Kulturkanal,https://www.facebook.com/243264897005
2692,Nostalgie - Nur die größten Songs,https://www.facebook.com/110948090819985
2693,nnz-online,https://www.facebook.com/113031639358722
2694,N-JOY,https://www.facebook.com/110867668228
2695,Oder-Spree Fernsehen,https://www.facebook.com/330793323790339
2696,Nord-Ostsee-Magazine,https://www.facebook.com/191712874180160
2697,bermuda.funk,https://www.facebook.com/1504002223247303
2698,M94.5,https://www.facebook.com/123473072157
2699,RTL Passion,https://www.facebook.com/163921230374546
2700,SAT.1,https://www.facebook.com/145019618847447
2701,Ohrfunk.de,https://www.facebook.com/1688786754701790
2702,osna.live,https://www.facebook.com/1678689298823943
2703,Nordhessen Rundschau,https://www.facebook.com/155671931143184
2704,www.oberlahn.de,https://www.facebook.com/108096892557668
2705,OUTtv Deutschland,https://www.facebook.com/1564789953753875
2706,RTL Living,https://www.facebook.com/1033142673383069
2707,Phil Laude,https://www.facebook.com/158833254142988
2708,Qello Concerts by Stingray,https://www.facebook.com/171977572819956
2709,Oberberg-Nachrichten.de,https://www.facebook.com/408341106347
2710,MDR Sachsen,https://www.facebook.com/178865625635002
2711,Body in Balance,https://www.facebook.com/32512301908
2712,Region im Blick - von Baden für Baden,https://www.facebook.com/1039749702739022
2713,Regio TV Bodensee,https://www.facebook.com/432435773513899
2714,Radio Vest,https://www.facebook.com/224188932226
2715,Berchtesgadener Anzeiger,https://www.facebook.com/155659495002011
2716,BBC World Service,https://www.facebook.com/163571453661989
2717,Rocket Beans TV,https://www.facebook.com/403278353053439
2718,BILDblog,https://www.facebook.com/129563916346
2719,Radio Brocken,https://www.facebook.com/106456206049680
2720,MDR JUMP,https://www.facebook.com/110874403762
2721,Radio Emscher Lippe,https://www.facebook.com/104788557049
2722,Radio Neandertal,https://www.facebook.com/164468990240522
2723,Radio2Day,https://www.facebook.com/373554352797312
2724,"Querfunk - Freies Radio Karlsruhe 104,8 MHz",https://www.facebook.com/185453414827134
2725,ProSieben MAXX,https://www.facebook.com/416865885099430
2726,ByteFM,https://www.facebook.com/138803115751
2727,R.SH,https://www.facebook.com/150769909716
2728,newfacts.eu Blaulichtnews,https://www.facebook.com/520679001302642
2729,Radio Bielefeld,https://www.facebook.com/285411269106
2730,Radio Roland,https://www.facebook.com/1285551131466233
2731,planet radio black beats,https://www.facebook.com/188126461272567
2732,PUNKTum Fernsehen,https://www.facebook.com/1558163607763972
2733,Radio Euroherz,https://www.facebook.com/303149595851
2734,planet radio,https://www.facebook.com/69100100137
2735,Radio Bonn/Rhein-Sieg,https://www.facebook.com/114232445267504
2736,Radio Dresden,https://www.facebook.com/101029306623947
2737,ProSieben,https://www.facebook.com/64694257920
2738,RFH - Regionalfernsehen Harz,https://www.facebook.com/178436882227359
2739,JAM FM,https://www.facebook.com/118474214830
2740,Radio Rüsselsheim,https://www.facebook.com/141776045852796
2741,Radio Duisburg,https://www.facebook.com/224465028866
2742,Schlager Radio,https://www.facebook.com/211264548912644
2743,Radio Chemnitz,https://www.facebook.com/140999052603889
2744,ENERGY NRW,https://www.facebook.com/103296138817326
2745,Peilsender,https://www.facebook.com/10150162827445241
2746,SKB TV,https://www.facebook.com/170121513055761
2747,Schwarz Rot Gold TV,https://www.facebook.com/534304110297314
2748,souvenirs from earth,https://www.facebook.com/34289802278
2749,Sissor,https://www.facebook.com/602157639820262
2750,sporttotal.tv,https://www.facebook.com/1203272456423951
2751,SmartDroid.de,https://www.facebook.com/295935093491
2752,sonnenklar.TV,https://www.facebook.com/184774403992
2753,frontal,https://www.facebook.com/323665000888
2754,Verdener Nachrichten,https://www.facebook.com/905019186307285
2755,Yol TV,https://www.facebook.com/105901821041980
2756,Zound1 MIX,https://www.facebook.com/116283937723788
2757,Rundschau Duisburg,https://www.facebook.com/155696384509795
2758,ROCK ANTENNE Hamburg,https://www.facebook.com/131270495613
2759,RLP.TV,https://www.facebook.com/596289840411610
2760,"Tino Sorge, MdB",https://www.facebook.com/410387535708548
2761,Bundesministerium für Wirtschaft und Klimaschutz,https://www.facebook.com/217879838339082
2762,Tom Schreiber,https://www.facebook.com/160149370674177
2763,"Martin Schöffel, Landtagsabgeordneter",https://www.facebook.com/266255737313694
2764,Senatsverwaltung für Finanzen Berlin,https://www.facebook.com/112067384649315
2765,Ministerin Petra Olschowski,https://www.facebook.com/100446581615291
2766,Albert Füracker,https://www.facebook.com/291625570948122
2767,Kai Whittaker,https://www.facebook.com/135445149965726
2768,HNA Schwalm-Eder,https://www.facebook.com/205051949552770
2769,Matthias Czech,https://www.facebook.com/327521987303206
2770,Gerd Mannes,https://www.facebook.com/442474682778346
2771,Stefan Schuster,https://www.facebook.com/312749342120073
2772,Michael Hofmann MdL,https://www.facebook.com/453712378047587
2773,ZDFneo,https://www.facebook.com/147771989635
2774,Usedom TV,https://www.facebook.com/679158415460198
2775,TV Halle,https://www.facebook.com/331242533629982
2776,Luise Amtsberg,https://www.facebook.com/1385001921534931
2777,Melanie Wegling,https://www.facebook.com/104162648529386
2778,Anja Schulz,https://www.facebook.com/330621880671483
2779,"Tommy Tabor, MdA",https://www.facebook.com/530155260517925
2780,Andreas Rimkus MdB,https://www.facebook.com/103859252984490
2781,"Axel Echeverria, MdB",https://www.facebook.com/102685741855508
2782,Mark Helfrich,https://www.facebook.com/264320630338108
2783,Michael Piazolo,https://www.facebook.com/405818562815327
2784,Jens Brandenburg,https://www.facebook.com/364409693629796
2785,Claudia Raffelhüschen,https://www.facebook.com/117183963525332
2786,Dr. Karamba Diaby,https://www.facebook.com/330061277100619
2787,Lars Düsterhöft,https://www.facebook.com/1663624833888357
2788,Johannes Steiniger,https://www.facebook.com/1606725526229201
2789,Hattersheimer Stadtanzeiger,https://www.facebook.com/151903201638548
2790,Johannes Huber MdB,https://www.facebook.com/1345340318840587
2791,Bayerische Rundschau,https://www.facebook.com/124133964331865
2792,Petra Sitte,https://www.facebook.com/231707130202357
2793,Bersenbrücker Kreisblatt (noz.de),https://www.facebook.com/241997209168071
2794,Hessisches Ministerium für Soziales und Integration,https://www.facebook.com/182947929133296
2795,Erwin Rüddel,https://www.facebook.com/120767057956472
2796,Helmut Kaltenhauser MdL,https://www.facebook.com/822344324640469
2797,Hinterländer Anzeiger - mittelhessen.de,https://www.facebook.com/516020468468413
2798,Christoph Skutella,https://www.facebook.com/184532112288947
2799,Tobias Bauschke,https://www.facebook.com/458078794384242
2800,"Walter Nussel, MdL",https://www.facebook.com/764166410395022
2801,Stiftung der Deutschen Wirtschaft (sdw),https://www.facebook.com/237702389593225
2802,Andrea Lindlohr,https://www.facebook.com/104242189650899
2803,Dennis Birnstock,https://www.facebook.com/495195143914422
2804,Thomas Dörflinger,https://www.facebook.com/440694982787066
2805,Daniel Köbler,https://www.facebook.com/152324884791181
2806,Sebastian Cuny MdL,https://www.facebook.com/599377073553041
2807,Sascha Binder,https://www.facebook.com/45040294859
2808,Dr. Christoph Gensch,https://www.facebook.com/164553240939465
2809,Rüdiger Erben,https://www.facebook.com/229397163831608
2810,Detlef Gürth,https://www.facebook.com/1520958648196845
2811,Thomas Korell Landtagsabgeordneter,https://www.facebook.com/106236678171686
2812,Nadyne Saint-Cast MdL,https://www.facebook.com/602849443706248
2813,Simon Rock,https://www.facebook.com/106309314452531
2814,Ulli Hockenberger,https://www.facebook.com/100157631987335
2815,Doris Achelwilm,https://www.facebook.com/130285274309507
2816,Udo Hemmelgarn,https://www.facebook.com/1559497394357047
2817,Ulrich von Zons,https://www.facebook.com/529669860232498
2818,Sandra Carstensen,https://www.facebook.com/473168295887822
2819,Diana Zimmer,https://www.facebook.com/107882784822748
2820,Sven Wendorf,https://www.facebook.com/105171811863349
2821,"Karoline ""Karo"" Otte MdB",https://www.facebook.com/105522878642132
2822,Bastian Treuheit - AfD Stadtrat Zirndorf,https://www.facebook.com/101945883972500
2823,Martin Rabanus,https://www.facebook.com/1519237084957013
2824,Robert Teske,https://www.facebook.com/297590030108859
2825,Markus Matzerath,https://www.facebook.com/505195759947095
2826,Victoria Broßart,https://www.facebook.com/106341218140629
2827,die neue welle,https://www.facebook.com/96663224175
2828,Ralf Nentwich MdL,https://www.facebook.com/119391326522660
2829,Kassenärztliche Vereinigung Niedersachsen,https://www.facebook.com/218452714839386
2830,Sky Sports Golf,https://www.facebook.com/153510645205504
2831,sportdigital,https://www.facebook.com/46117668129
2832,Sky Deutschland,https://www.facebook.com/207140675996970
2833,SPOX.com,https://www.facebook.com/46358999591
2834,ColoRadio Dresden,https://www.facebook.com/319977608191741
2835,HIT RADIO FFH,https://www.facebook.com/85822949683
2836,WDR 4,https://www.facebook.com/733049073494844
2837,ENERGY Sachsen,https://www.facebook.com/77847354897
2838,Caschys Blog,https://www.facebook.com/119714831418
2839,Arte,https://www.facebook.com/1529846017308575
2840,MeiDresden.de,https://www.facebook.com/147713791964905
2841,National Geographic,https://www.facebook.com/275697388811
2842,QVC,https://www.facebook.com/153227878371
2843,Metropolregion.tv,https://www.facebook.com/839538846140876
2844,myheimat.de,https://www.facebook.com/13441967996
2845,Meissen Fernsehen,https://www.facebook.com/116343388469010
2846,Radio Paradiso,https://www.facebook.com/191352747549683
2847,mephisto 97.6,https://www.facebook.com/367861371221
2848,neueins,https://www.facebook.com/278923828896312
2849,Nachrichten München,https://www.facebook.com/112186468792830
2850,"ANTENNE MAINZ 106,6",https://www.facebook.com/222502341138692
2851,Bergblick,https://www.facebook.com/105250025192737
2852,BSW Brandenburg,https://www.facebook.com/355029487693369
2853,Cài đặt MuOnline,https://www.facebook.com/319636628770521
2854,one ARD,https://www.facebook.com/217409215341
2855,detektor.fm,https://www.facebook.com/133406028343
2856,Judith Skudelny,https://www.facebook.com/459810777747747
2857,Alexander Radwan,https://www.facebook.com/740593499286362
2858,Dr. Gesine Lötzsch,https://www.facebook.com/77067914982
2859,Frank Imhoff,https://www.facebook.com/294469427942123
2860,"Rüdiger Lucassen, MdB",https://www.facebook.com/1237818033002038
2861,Hersbrucker Zeitung,https://www.facebook.com/113220982052087
2862,Nina Warken,https://www.facebook.com/1429805687231910
2863,Matthias Seestern-Pauly,https://www.facebook.com/302705179873307
2864,Hanna Steinmüller,https://www.facebook.com/108543241443875
2865,Grevener Zeitung,https://www.facebook.com/196058660417154
2866,Jens Spahn,https://www.facebook.com/92576009043
2867,Andrea Stullich,https://www.facebook.com/1089491811146530
2868,Daniel Sieveke,https://www.facebook.com/1526982304272883
2869,Marion Schneid  - Landtagsabgeordnete RLP,https://www.facebook.com/455449171305067
2870,Stefan Ruland,https://www.facebook.com/588385517922919
2871,Laura Postma,https://www.facebook.com/102528618886823
2872,Manuela Schmidt,https://www.facebook.com/642313669134895
2873,Hans-Jürgen Thies,https://www.facebook.com/1735588090048244
2874,Hofheimer Zeitung,https://www.facebook.com/940477492689255
2875,Bettina Stark-Watzinger MdB,https://www.facebook.com/468408573213289
2876,Martina Stamm-Fibich,https://www.facebook.com/332058163603185
2877,Thomas Rachel,https://www.facebook.com/671477766298810
2878,Karsten Hilse,https://www.facebook.com/358099231236311
2879,Manfred Ländner,https://www.facebook.com/418925708180658
2880,Metin Hakverdi,https://www.facebook.com/178872845468327
2881,Nadine Schön,https://www.facebook.com/515908098472177
2882,Mareike Lotte Wulf,https://www.facebook.com/239730576465595
2883,Ria Schröder,https://www.facebook.com/577202219125903
2884,Tobias Winkler,https://www.facebook.com/100471655645989
2885,Danny Freymark,https://www.facebook.com/225436390816202
2886,Cuxhavener Nachrichten,https://www.facebook.com/117590404925183
2887,Bramscher Nachrichten (noz.de),https://www.facebook.com/266498723396744
2888,Gabriele Triebel,https://www.facebook.com/421219991961211
2889,Jürgen Berghahn,https://www.facebook.com/282288198926
2890,Alexander Dobrindt,https://www.facebook.com/62772136958
2891,Joachim Wundrak,https://www.facebook.com/101503271893759
2892,Hallertauer Zeitung,https://www.facebook.com/308813425849587
2893,Niklas Schrader MdA,https://www.facebook.com/1721795281432203
2894,Holzkirchner Merkur,https://www.facebook.com/219558441416608
2895,Hennigsdorfer Generalanzeiger,https://www.facebook.com/589163937805390
2896,BDI - Bundesverband der Deutschen Industrie,https://www.facebook.com/186206440652
2897,Grüne München,https://www.facebook.com/381177051962
2898,"Ministerium für Wirtschaft, Innovation, Digitales und Energie",https://www.facebook.com/430111700332957
2899,Thorsten Lieb,https://www.facebook.com/749396432090053
2900,Junge Liberale Brandenburg,https://www.facebook.com/83895604171
2901,SPD-Fraktion Land Bremen,https://www.facebook.com/798672606828740
2902,Inge Blask,https://www.facebook.com/241749525372
2903,Junge Alternative Schleswig-Holstein,https://www.facebook.com/741571349199348
2904,ANIXE,https://www.facebook.com/124314694283969
2905,AstroTV,https://www.facebook.com/105764799472732
2906,Antenne Zweibrücken 91.6,https://www.facebook.com/464191913623896
2907,Nico Steinbach,https://www.facebook.com/683792998390867
2908,Lars-Jörn Zimmer,https://www.facebook.com/100342574946215
2909,"Karsten Woldeit, MdA",https://www.facebook.com/1701434933437942
2910,Bayern.de,https://www.facebook.com/237236916311200
2911,Ana-Maria Trasnea,https://www.facebook.com/371854969990030
2912,Julia Verlinden,https://www.facebook.com/528410977196029
2913,"Martin Sichert, MdB",https://www.facebook.com/1509620576000837
2914,Hessisches Ministerium der Finanzen,https://www.facebook.com/106063037604976
2915,Stefan Evers,https://www.facebook.com/365789826766113
2916,Ellen Haußdörfer,https://www.facebook.com/227565720590249
2917,Marlene Schönberger,https://www.facebook.com/564894743865676
2918,Dirk Brandes - Für Niedersachsen im Bundestag,https://www.facebook.com/116064499060160
2919,"Senatsverwaltung für Wirtschaft, Energie und Betriebe",https://www.facebook.com/612108828989722
2920,Markus Blume,https://www.facebook.com/200855900382059
2921,Wirtschaftsministerium Schleswig-Holstein,https://www.facebook.com/196037777098185
2922,Matthias Moosdorf MdB,https://www.facebook.com/105237008197753
2923,Dr. Lukas Köhler MdB,https://www.facebook.com/928551830613355
2924,René Springer,https://www.facebook.com/180406922444317
2925,Dirk-Ulrich Mende,https://www.facebook.com/1689308497955488
2926,"Michael Kießling, MdB",https://www.facebook.com/377691905935080
2927,Innenministerium Sachsen,https://www.facebook.com/201368479885565
2928,Margit Wild,https://www.facebook.com/166289253442932
2929,Kassem Taher Saleh,https://www.facebook.com/107969381083059
2930,Katrin Zschau,https://www.facebook.com/105582671675972
2931,Mathias Schulz,https://www.facebook.com/108773748032380
2932,Alfred Sauter,https://www.facebook.com/273666749408271
2933,Dr. Rainer Balzer,https://www.facebook.com/929822837130582
2934,Manuel Hagel,https://www.facebook.com/1024827034206773
2935,Andreas Silbersack MdL,https://www.facebook.com/1647137665544889
2936,Jutta Blatzheim-Roegler,https://www.facebook.com/304281992982532
2937,Manuel Hailfinger,https://www.facebook.com/102858768331138
2938,Ansgar Mayr - Landtagsabgeordneter,https://www.facebook.com/106683104348750
2939,Nicole Anger,https://www.facebook.com/101342872219508
2940,Radio X,https://www.facebook.com/208559300603
2941,"Giorgina Kazungu-Haß, MdL",https://www.facebook.com/1507828106182652
2942,Jonas Hoffmann MdL,https://www.facebook.com/1757879291167211
2943,Christina Schulze Föcking,https://www.facebook.com/367731607958
2944,Hendrik Schmitz,https://www.facebook.com/319331394786924
2945,"Dr. Heide Richter-Airijoki, SPD",https://www.facebook.com/100440141955125
2946,Daniela Evers,https://www.facebook.com/106938141173635
2947,Christine Neumann-Martin - MdL,https://www.facebook.com/420115644834264
2948,Hermino Katzenstein,https://www.facebook.com/413548832162264
2949,Dr. Helmut Martin,https://www.facebook.com/425261087917506
2950,Joachim Stamp,https://www.facebook.com/451196535029551
2951,Eileen Woestmann,https://www.facebook.com/104853225313440
2952,Martin Lucke,https://www.facebook.com/107151701765336
2953,Bernd Mettenleiter,https://www.facebook.com/113123693821479
2954,Jörg Denninghoff,https://www.facebook.com/683913958346270
2955,Hans-Jürgen Goßner MdL - AfD,https://www.facebook.com/642469353045950
2956,Steven Wink,https://www.facebook.com/212645802197793
2957,Konrad Epple,https://www.facebook.com/107792171135201
2958,"Hannes Loth, MdL",https://www.facebook.com/905062979516659
2959,Dr. Oliver Kusch,https://www.facebook.com/100566362179114
2960,VOX,https://www.facebook.com/110117102430749
2961,Johann Wadephul,https://www.facebook.com/1619528691651829
2962,MV1.TV,https://www.facebook.com/319589501469946
2963,radio GOLD,https://www.facebook.com/394434757301451
2964,Radio Potsdam,https://www.facebook.com/104907353012377
2965,RADIO F.R.E.I.,https://www.facebook.com/401060075561
2966,Radio T,https://www.facebook.com/110832555623211
2967,Kein Bock Auf Nazis,https://www.facebook.com/144381211367
2968,Amnesty International Deutschland,https://www.facebook.com/27352749603
2969,Dietmar Friedhoff AfD Bundestagsabgeordneter,https://www.facebook.com/252430545222820
2970,Katrin Staffler MdB,https://www.facebook.com/1145118288919890
2971,Thomas Hitschler,https://www.facebook.com/228669933928090
2972,Elisabeth Kaiser,https://www.facebook.com/1825871520988552
2973,"Marianne Schieder, MdB",https://www.facebook.com/728011090672695
2974,NonstopNews Müritz,https://www.facebook.com/161345833948905
2975,Christof Rasche,https://www.facebook.com/260620527360604
2976,Mehmet Ali Seyrek,https://www.facebook.com/1435145800098119
2977,Jörg Stroedter,https://www.facebook.com/362841570768322
2978,Maja Wallstein,https://www.facebook.com/258679164938305
2979,epicenter.works,https://www.facebook.com/164063546981243
2980,Nazis vertreiben - Geflüchtete bleiben,https://www.facebook.com/1994601640764961
2981,Christian Heinz,https://www.facebook.com/1954801171499759
2982,Olaf Scholz,https://www.facebook.com/104145414310
2983,AfD Niedersachsen,https://www.facebook.com/338480852961658
2984,FDP-Fraktion Hessen,https://www.facebook.com/138238532889523
2985,Caritas in Niedersachsen,https://www.facebook.com/1689511764627142
2986,Fefes Blog,https://www.facebook.com/108492939198370
2987,FDP-Fraktion im Niedersächsischen Landtag,https://www.facebook.com/107189775985674
2988,Lisa Kapteinat,https://www.facebook.com/1131348326902985
2989,Bündnis 90/Die Grünen Mecklenburg-Vorpommern,https://www.facebook.com/187394117987834
2990,Barbara Otte-Kinast,https://www.facebook.com/287949875349438
2991,Hamburger Nachrichtendienst,https://www.facebook.com/185279744942146
2992,PARTEI MENSCH UMWELT TIERSCHUTZ,https://www.facebook.com/108568039165729
2993,RUMS,https://www.facebook.com/100567834930339
2994,Radio Utopie,https://www.facebook.com/154735157907085
2995,"Allianz für Menschenrechte, Tier- und Naturschutz",https://www.facebook.com/318201348243820
2996,Justiz.NRW-Karriere,https://www.facebook.com/332294344279167
2997,Deutsche Mitte,https://www.facebook.com/536586303081475
2998,Deutschland-Aktuell,https://www.facebook.com/109131931460020
2999,GRÜNE Hamburg,https://www.facebook.com/25406037041
3000,LIEBE partei,https://www.facebook.com/2396070127293164
3001,Blogrebellen,https://www.facebook.com/134746052255
3002,Partei für Gesundheitsforschung,https://www.facebook.com/1508924632709603
3003,Die Spur,https://www.facebook.com/716880528430731
3004,Deutschland statt BRD,https://www.facebook.com/101440704599521
3005,Christian Fühner,https://www.facebook.com/295156587571823
3006,Team Todenhöfer,https://www.facebook.com/102768128479969
3007,PolitikExpress,https://www.facebook.com/168578663173269
3008,Wirtschaftsministerium Hessen,https://www.facebook.com/39198872885
3009,Linksjugend ['solid] Bayern,https://www.facebook.com/216487087671
3010,Lokal-Anzeiger Hamburg,https://www.facebook.com/278794108834149
3011,Partei Bibeltreuer Christen,https://www.facebook.com/348935858455806
3012,Gegen das system,https://www.facebook.com/798811413524115
3013,Ministerium der Justiz RLP,https://www.facebook.com/432894190237551
3014,Jusos Sachsen,https://www.facebook.com/10150139228955451
3015,Datteltäter,https://www.facebook.com/933823676682003
3016,BUND Niedersachsen,https://www.facebook.com/1752458851633381
3017,Grüne Jugend Baden-Württemberg,https://www.facebook.com/139278729445697
3018,Die Bachelorette,https://www.facebook.com/325294534314810
3019,Junge Alternative NRW,https://www.facebook.com/298509536960727
3020,Junge Liberale Hamburg,https://www.facebook.com/455352941247285
3021,JuLis Mecklenburg-Vorpommern,https://www.facebook.com/140364724096
3022,MIETERPARTEI,https://www.facebook.com/1313937578621396
3023,Die Urbane. Eine HipHop Partei,https://www.facebook.com/1325396230840080
3024,BIG Partei Deutschland,https://www.facebook.com/353378298097249
3025,BVB / Freie Wähler,https://www.facebook.com/379808979250786
3026,"Ministerium für Arbeit, Soziales, Frauen und Gesundheit",https://www.facebook.com/648606161910298
3027,Grüne Jugend,https://www.facebook.com/159474940754336
3028,KOPP Nachrichten,https://www.facebook.com/133057523413160
3029,"Ministerium für Klimaschutz, Landwirtschaft, ländliche Räume und Umwelt MV",https://www.facebook.com/103895894816046
3030,Junge Union Sachsen-Anhalt,https://www.facebook.com/134504969946061
3031,Linksjugend ['solid],https://www.facebook.com/97006679395
3032,Ministerium des Innern und für Sport RLP,https://www.facebook.com/113140730489258
3033,LKR - Liberal-Konservative Reformer,https://www.facebook.com/454602764700451
3034,Reuters News Deutschland,https://www.facebook.com/166409743475876
3035,Telepolis,https://www.facebook.com/334294863922
3036,Familien-Partei Deutschlands,https://www.facebook.com/449943065100732
